100

5.242998158708664 1.0915128417079523
2.922733073758934 2.666285049340944
1.4304324663483026 8.43449968050696
4.361567682638836 5.415126982532175
3.233525943396809 4.731917684315022
3.794596535938025 9.127511673141925
5.070787093591367 0.18744815164079442
8.825052027539341 2.5604515866502844
2.653600322188938 7.70948656367175
7.239073480095479 7.477397777332512
8.423074359904916 7.454256966498458
1.9245589550364273 5.3210817288724925
7.0546788551501125 1.8704420212567519
6.463960063241179 5.591603974708975
5.340801130678125 1.8842968356433298
9.14906989639361 6.907687040649282
3.305574243615841 1.4431071389938055
8.765174695016453 9.460707083385817
9.12725574863752 3.4992293387757902
4.1890227045809025 3.3666161172471587
0.6348902371812726 2.628973064827975
6.044064607373808 8.78805546497433
3.6749142779507524 7.797419021791786
2.9195744220053688 8.201924604534964
3.8909633097426366 2.226664550204649
1.3411201827996966 4.6701523141059145
8.28148652088658 5.883408745153307
0.35425642767893395 0.37840285913593896
8.008165276437047 4.319694171477597
5.421819546371134 4.381280538579183
1.4284324799063541 5.617826196192373
2.0097443768359935 0.7035068445316028
1.088119536194454 3.8358833605615104
7.097436936605824 8.657723264231223
9.428753397216001 6.18468427030883
1.0275167364978466 6.253325125677605
0.3499097250557315 6.136120871391797
1.7090983677909755 3.473657827176555
1.0514626018868678 5.2222326029451605
8.836903003037879 5.665970539325695
6.630125646425887 3.3880678293345934
4.069078619632496 0.8853511325474872
0.11659990164909595 7.654306974769405
5.507985864963335 7.555877031577931
5.034235847749528 6.906692786168942
3.757158248734531 6.680969839664703
9.588474005867573 0.38480235741079505
4.757641285357096 9.103156373417246
2.8102197294635314 0.4720373043991388
3.0987786029291264 1.161037306655519
2.4995650338046014 6.039245393055785
1.1934561096988727 0.5187809260997078
2.2828410641903494 9.276758790673918
2.615878918275487 1.8071654458353448
9.847033971812957 1.3149974039217793
9.237307867968505 0.3242128153203272
7.3319634283491775 9.527993713662825
4.28495865640246 9.598051122652278
8.37730196936322 1.9581867878158332
0.5008306541932306 6.906155817755782
7.555754338077271 0.5845425625032141
7.4186720810620255 6.270315009898284
6.119192803417285 6.565677193157283
8.105241210067813 8.579222817347393
6.213089689960491 3.0862525672415164
2.130939660989215 4.3683282963722405
5.640195334359836 3.585931195189821
9.088148365608344 8.334360207759946
7.83393615180308 6.371555758525349
3.6293308729069604 5.560338845725803
8.397007288788926 6.814065492580587
9.66588478868546 3.0963190675757355
8.64926238425877 1.5676752684808515
5.832004206635104 6.837609171062605
1.6664080979535834 3.1155323301894122
0.7171571461452753 5.300886238773689
0.29848607724337173 1.0237603968608
5.639780182862691 3.088770443499466
1.9262192791521182 9.509243668563478
4.214507878746572 1.8351214539047234
0.14117995432486485 1.258195217109146
1.6553104603077928 6.77940675294804
1.753872488596353 4.458002586182719
9.634334010368802 4.412022802857091
4.508064075043162 7.925636638258141
1.5997570339642864 2.1839774514523658
2.0633439562261957 1.9428378679175728
6.692023369824479 3.8419616350603136
5.676425639496372 5.740848358301925
5.658489079783671 1.1539353521801565
9.75530395020088 8.77145191873902
8.424011826601207 3.471157193713222
7.210919532272957 8.908661454923548
0.853561358749112 0.9716434567666299
3.0589747407089654 9.709530894829122
3.9019230934548443 5.8785220211732625
5.012324979816391 0.6190755180271224
0.9098830193218921 2.126713888025918
0.8094132817119626 6.1190064616752835
9.695283545922406 9.183935082297955
